dim,kary,level,vertices,edges,operator_position,algorithm,treewidth,time
1,2,10,81,136,353,meiji-e,8,1.976
1,2,8,112,188,0-82,meiji-e,9,9.221
1,2,10,97,164,271,meiji-e,8,3.284
1,2,10,150,252,0-951,meiji-e,8,4.843
1,2,10,132,222,0-119,meiji-e,9,12.119
1,2,10,142,238,0-937,meiji-e,8,2.988
1,2,10,142,238,0-633,meiji-e,8,3.101
1,2,10,97,164,738,meiji-e,8,3.154
1,2,9,118,197,0-481,meiji-e,8,1.911
1,2,9,120,201,0-137,meiji-e,9,6.742
1,2,10,97,164,511,meiji-e,8,3.61
1,2,7,96,161,0-38,meiji-e,9,6.324
1,2,10,89,150,968,meiji-e,8,2.533
1,2,10,138,232,0-206,meiji-e,9,15.579
1,2,10,150,252,0-1010,meiji-e,8,3.824
1,2,10,97,164,886,meiji-e,8,3.603
1,2,10,97,164,434,meiji-e,8,3.989
1,2,4,37,62,10,meiji-e,8,1.205
1,2,10,97,164,135,meiji-e,8,3.169
1,2,9,79,133,424,meiji-e,8,2.055
1,2,7,94,157,0-120,meiji-e,8,1.75
1,2,9,134,225,0-430,meiji-e,8,3.748
1,2,10,150,252,0-623,meiji-e,8,5.228
1,2,9,83,140,12,meiji-e,8,2.435
1,2,9,128,215,0-158,meiji-e,9,11.856
1,2,10,97,164,479,meiji-e,8,3.879
1,2,10,146,245,0-669,meiji-e,8,4.413
1,2,9,83,140,469,meiji-e,8,2.496
1,2,8,114,191,0-173,meiji-e,8,2.643
1,2,10,150,252,0-638,meiji-e,8,3.954
1,2,10,89,150,441,meiji-e,8,3.002
1,2,10,97,164,294,meiji-e,8,2.926
1,2,10,140,235,0-301,meiji-e,9,12.484
1,2,9,83,140,509,meiji-e,8,2.437
1,2,8,118,198,0-242,meiji-e,8,3.058
1,2,10,132,221,0-432,meiji-e,9,7.007
1,2,10,97,164,914,meiji-e,8,4.135
1,2,9,128,215,0-254,meiji-e,9,11.297
1,2,10,146,245,0-780,meiji-e,8,3.653
1,2,7,67,113,42,meiji-e,8,2.167
1,2,9,128,215,0-179,meiji-e,9,11.959
1,2,10,97,164,902,meiji-e,8,3.331
1,2,9,122,204,0-432,meiji-e,8,2.021
1,2,10,89,150,1001,meiji-e,8,2.599
1,2,10,93,157,396,meiji-e,8,2.988
1,2,9,128,215,0-171,meiji-e,9,11.605
1,2,10,89,150,472,meiji-e,8,2.422
1,2,10,150,252,0-883,meiji-e,8,3.788
1,2,8,77,130,106,meiji-e,8,3.009
1,2,7,63,106,5,meiji-e,8,1.783
1,2,10,144,242,0-323,meiji-e,9,14.759
1,2,7,59,99,89,meiji-e,8,1.557
1,2,10,146,245,0-933,meiji-e,8,4.406
1,2,10,81,136,288,meiji-e,8,2.041
1,2,9,128,215,0-202,meiji-e,9,9.869
1,2,9,134,225,0-479,meiji-e,8,3.746
1,2,9,87,147,43,meiji-e,8,3.273
1,2,10,150,252,0-659,meiji-e,8,3.649
1,2,8,106,177,0-208,meiji-e,8,1.897
1,2,10,97,164,702,meiji-e,8,3.739
1,2,10,144,242,0-507,meiji-e,9,13.803
1,2,10,77,129,705,meiji-e,8,1.832
1,2,10,140,235,0-396,meiji-e,9,10.364
1,2,9,87,147,151,freetdi,8,0.102
1,2,10,97,164,63,freetdi,8,0.124
1,2,8,118,198,0-166,freetdi,8,0.241
1,2,10,144,242,0-347,freetdi,9,1.268
1,2,9,79,133,360,freetdi,8,0.109
1,2,10,120,202,0-23,freetdi,9,1.172
1,2,10,134,225,0-236,freetdi,9,1.295
1,2,9,83,140,5,freetdi,8,0.108
1,2,7,63,106,92,freetdi,8,0.078
1,2,10,89,150,217,freetdi,8,0.126
1,2,9,87,147,326,freetdi,8,0.116
1,2,10,142,238,0-552,freetdi,8,0.317
1,2,9,79,133,504,freetdi,8,0.114
1,2,9,118,197,0-288,freetdi,8,0.272
1,2,10,93,157,413,freetdi,8,0.116
1,2,10,150,252,0-687,freetdi,8,0.315
1,2,9,79,133,328,freetdi,8,0.109
1,2,10,116,195,0-21,freetdi,9,1.18
1,2,9,130,218,0-372,freetdi,8,0.297
1,2,10,124,208,0-120,freetdi,9,1.029
1,2,10,97,164,343,freetdi,8,0.122
1,2,10,97,164,122,freetdi,8,0.119
1,2,10,144,242,0-438,freetdi,9,1.279
1,2,10,146,245,0-548,freetdi,8,0.315
1,2,10,128,215,0-68,freetdi,9,1.331
1,2,10,150,252,0-766,freetdi,8,0.319
1,2,10,97,164,767,freetdi,8,0.12
1,2,9,87,147,226,freetdi,8,0.115
1,2,9,122,205,0-102,freetdi,9,1.23
1,2,8,73,123,21,freetdi,8,0.092
1,2,6,57,96,31,freetdi,8,0.067
1,2,10,81,136,417,freetdi,8,0.131
1,2,9,110,183,0-384,freetdi,8,0.235
1,2,9,79,133,200,freetdi,8,0.115
1,2,10,144,242,0-418,freetdi,9,1.321
1,2,7,96,161,0-46,freetdi,9,0.762
1,2,10,85,143,112,freetdi,8,0.128
1,2,10,144,242,0-414,freetdi,9,1.335
1,2,9,122,205,0-71,freetdi,9,1.262
1,2,9,87,147,122,freetdi,8,0.109
1,2,9,134,225,0-479,freetdi,8,0.258
1,2,10,97,164,654,freetdi,8,0.119
1,2,9,130,218,0-357,freetdi,8,0.279
1,2,9,134,225,0-334,freetdi,8,0.283
1,2,7,102,171,0-123,freetdi,8,0.187
1,2,9,118,197,0-416,freetdi,8,0.259
1,2,8,112,188,0-87,freetdi,9,0.922
1,2,9,83,140,508,freetdi,8,0.107
1,2,10,89,150,745,freetdi,8,0.123
1,2,10,97,164,931,freetdi,8,0.122
1,2,10,93,157,84,freetdi,8,0.1
1,2,10,97,164,15,freetdi,8,0.124
1,2,8,69,116,201,freetdi,8,0.09
1,2,10,97,164,427,freetdi,8,0.119
1,2,8,69,116,24,freetdi,8,0.09
1,2,7,67,113,26,freetdi,8,0.084
1,2,7,45,74,0,freetdi,5,0.006
1,2,10,142,238,0-1001,freetdi,8,0.309
1,2,9,75,126,337,freetdi,8,0.095
1,2,8,114,191,0-189,freetdi,8,0.215
1,2,10,138,232,0-207,freetdi,9,1.357
1,2,8,65,109,177,freetdi,8,0.082
1,2,8,73,123,132,freetdi,8,0.094
1,2,9,83,140,85,freetdi,8,0.109
1,2,10,93,157,965,freetdi,8,0.122
1,2,8,77,130,182,freetdi,8,0.092
1,2,10,93,157,325,freetdi,8,0.117
1,2,6,53,89,20,freetdi,8,0.063
1,2,9,87,147,311,freetdi,8,0.111
1,2,9,71,119,289,freetdi,8,0.113
1,2,9,134,225,0-398,freetdi,8,0.226
1,2,8,114,191,0-252,freetdi,8,0.202
1,2,4,37,62,14,freetdi,8,0.032
1,2,10,136,228,0-408,freetdi,9,1.264
1,2,8,100,168,0-19,freetdi,9,1.029
1,2,10,89,150,456,freetdi,8,0.115
1,2,9,126,211,0-409,freetdi,8,0.283
1,2,9,87,147,430,freetdi,8,0.114
1,2,7,102,171,0-122,freetdi,8,0.17
1,2,8,114,191,0-157,freetdi,8,0.226
1,2,10,97,164,679,freetdi,8,0.107
1,2,10,93,157,749,freetdi,8,0.125
1,2,10,73,122,641,freetdi,8,0.127
1,2,10,150,252,0-975,freetdi,8,0.319
1,2,8,114,191,0-164,freetdi,8,0.197
1,2,9,134,225,0-306,freetdi,8,0.269
1,2,9,124,208,0-245,freetdi,9,0.985
1,2,10,146,245,0-572,freetdi,8,0.304
1,2,7,67,113,87,freetdi,8,0.084
1,2,7,98,164,0-125,freetdi,8,0.184
1,2,5,43,72,20,freetdi,8,0.055
1,2,10,138,232,0-171,freetdi,9,1.239
1,2,9,120,201,0-233,freetdi,9,1.111
1,2,9,130,218,0-260,freetdi,8,0.266
1,2,10,97,164,322,freetdi,8,0.107
1,2,9,122,205,0-110,freetdi,9,1.112
1,2,9,87,147,375,freetdi,8,0.112
1,2,9,134,225,0-290,freetdi,8,0.209
1,2,10,146,245,0-789,freetdi,8,0.323
1,2,9,87,147,66,freetdi,8,0.108
1,2,7,102,171,0-90,freetdi,8,0.175
1,2,10,144,242,0-407,freetdi,9,1.273
1,2,6,53,89,12,freetdi,8,0.066
1,2,8,114,191,0-132,freetdi,8,0.212
1,2,9,87,147,106,freetdi,8,0.103
1,2,10,89,150,985,freetdi,8,0.116
1,2,10,97,164,470,freetdi,8,0.13
1,2,10,97,164,702,freetdi,8,0.101
1,2,10,93,157,437,freetdi,8,0.12
1,2,10,97,164,695,freetdi,8,0.124
1,2,10,89,150,521,freetdi,8,0.109
1,2,10,97,164,90,freetdi,8,0.095
1,2,10,85,143,145,freetdi,8,0.13
1,2,9,122,204,0-464,freetdi,8,0.265
1,2,8,77,130,18,freetdi,8,0.094
1,2,9,87,147,438,freetdi,8,0.099
1,2,10,93,157,900,freetdi,8,0.111
1,2,10,81,136,480,freetdi,8,0.109
1,2,10,93,157,612,freetdi,8,0.116
1,2,10,97,164,1006,freetdi,8,0.113
1,2,7,84,141,0-14,freetdi,9,0.747
1,2,10,150,252,0-1023,freetdi,8,0.283
1,2,10,146,245,0-980,freetdi,8,0.308
1,2,10,97,164,371,freetdi,8,0.108
1,2,10,128,214,0-417,freetdi,9,1.24
1,2,7,67,113,98,freetdi,8,0.084
1,2,10,97,164,435,freetdi,8,0.114
1,2,9,134,225,0-438,freetdi,8,0.228
1,2,7,92,154,0-44,freetdi,9,0.75
1,2,10,89,150,617,freetdi,8,0.12
1,2,10,93,157,52,freetdi,8,0.108
1,2,9,87,147,103,freetdi,8,0.097
1,2,10,134,225,0-140,freetdi,9,1.181
1,2,9,83,140,484,freetdi,8,0.093
1,2,10,93,157,949,freetdi,8,0.095
1,2,10,146,245,0-556,freetdi,8,0.25
1,2,8,77,130,111,freetdi,8,0.097
1,2,10,93,157,20,freetdi,8,0.114
1,2,10,93,157,188,freetdi,8,0.12
1,2,10,136,228,0-361,freetdi,9,1.122
1,2,10,81,136,801,freetdi,8,0.115
1,2,10,85,143,592,freetdi,8,0.126
1,2,10,97,164,315,freetdi,8,0.125
1,2,10,150,252,0-518,freetdi,8,0.269
1,2,10,142,238,0-649,freetdi,8,0.265
1,2,10,97,164,75,freetdi,8,0.123
1,2,10,97,164,995,freetdi,8,0.126
1,2,10,89,150,777,freetdi,8,0.115
1,2,10,89,150,601,freetdi,8,0.116
1,2,10,97,164,459,freetdi,8,0.117
1,2,10,97,164,106,freetdi,8,0.122
1,2,10,97,164,755,freetdi,8,0.124
1,2,9,128,215,0-242,freetdi,9,1.152
1,2,10,97,164,87,freetdi,8,0.112
1,2,10,97,164,855,freetdi,8,0.126
1,2,9,71,119,97,freetdi,8,0.094
1,2,10,93,157,244,freetdi,8,0.112
1,2,8,112,188,0-118,freetdi,9,0.769
1,2,9,122,205,0-87,freetdi,9,1.179
1,2,9,75,126,400,freetdi,8,0.101
1,2,9,128,215,0-215,freetdi,9,1.096
1,2,9,128,215,0-255,freetdi,9,1.046
1,2,7,90,151,0-22,freetdi,9,0.879
1,2,10,97,164,31,freetdi,8,0.122
1,2,4,50,83,0-12,freetdi,8,0.08
1,2,9,87,147,443,freetdi,8,0.102
1,2,10,140,235,0-420,freetdi,9,1.258
1,2,10,142,238,0-776,freetdi,8,0.325
1,2,10,97,164,718,freetdi,8,0.125
1,2,10,126,212,0-43,freetdi,9,1.317
1,2,10,132,222,0-66,freetdi,9,1.34
1,2,10,97,164,22,freetdi,8,0.097
1,2,10,140,235,0-340,freetdi,9,1.278
1,2,10,144,242,0-479,freetdi,9,1.234
1,2,9,130,218,0-397,freetdi,8,0.266
1,2,9,83,140,68,freetdi,8,0.11
1,2,10,150,252,0-943,freetdi,8,0.321
1,2,10,97,164,474,freetdi,8,0.123
1,2,10,138,232,0-162,freetdi,9,1.083
1,2,9,87,147,250,freetdi,8,0.113
1,2,9,87,147,114,freetdi,8,0.111
1,2,7,98,164,0-124,freetdi,8,0.175
1,2,10,134,225,0-180,freetdi,9,1.355
1,2,7,78,130,0-16,freetdi,8,0.156
1,2,8,96,160,0-96,freetdi,9,0.858
1,2,6,74,123,0-48,freetdi,8,0.136
1,2,10,97,164,23,freetdi,8,0.114
1,2,9,122,205,0-83,freetdi,9,1.276
1,2,10,85,143,881,freetdi,8,0.12
1,2,10,97,164,407,freetdi,8,0.125
1,2,8,112,188,0-110,freetdi,9,0.917
1,2,10,85,143,785,freetdi,8,0.111
1,2,10,138,232,0-147,freetdi,9,1.333
1,2,10,89,150,744,freetdi,8,0.124
1,2,10,97,164,174,freetdi,8,0.099
1,2,10,97,164,1023,freetdi,8,0.107
1,2,9,87,147,118,freetdi,8,0.115
1,2,10,150,252,0-862,freetdi,8,0.304
1,2,10,93,157,556,freetdi,8,0.13
1,2,10,134,225,0-244,freetdi,9,1.289
1,2,6,57,96,58,freetdi,8,0.055
1,2,10,93,157,100,freetdi,8,0.114
1,2,9,87,147,139,freetdi,8,0.111
1,2,8,118,198,0-158,freetdi,8,0.241
1,2,10,97,164,650,freetdi,8,0.105
1,2,10,93,157,277,freetdi,8,0.123
1,2,10,138,231,0-529,freetdi,8,0.305
1,2,10,93,157,893,freetdi,8,0.122
1,2,10,146,245,0-708,freetdi,8,0.321
1,2,9,116,194,0-176,freetdi,9,1.074
1,2,10,93,157,420,freetdi,8,0.107
1,2,10,93,157,725,freetdi,8,0.118
1,2,10,146,245,0-652,freetdi,8,0.32
1,2,8,98,164,0-41,freetdi,9,1.037
1,2,8,106,178,0-54,freetdi,9,0.99
1,2,10,150,252,0-558,freetdi,8,0.316
1,2,10,142,238,0-616,freetdi,8,0.316
1,2,6,53,89,28,freetdi,8,0.066
1,2,9,83,140,284,freetdi,8,0.109
1,2,10,144,242,0-398,freetdi,9,1.068
1,2,10,104,175,0-4,freetdi,8,0.145
1,2,9,130,218,0-436,freetdi,8,0.268
1,2,8,104,174,0-104,freetdi,9,0.773
1,2,10,150,252,0-554,freetdi,8,0.318
1,2,7,102,171,0-94,freetdi,8,0.183
1,2,8,73,123,13,freetdi,8,0.093
1,2,9,126,211,0-393,freetdi,8,0.277
1,2,7,102,171,0-95,freetdi,8,0.178
1,2,10,150,252,0-694,freetdi,8,0.285
1,2,10,120,202,0-26,freetdi,9,0.996
1,2,9,126,211,0-424,freetdi,8,0.259
1,2,10,97,164,602,freetdi,8,0.099
1,2,9,87,147,39,freetdi,8,0.117
1,2,9,87,147,182,freetdi,8,0.107
1,2,9,79,133,408,freetdi,8,0.113
1,2,10,138,232,0-255,freetdi,9,1.31
1,2,10,150,252,0-602,freetdi,8,0.292
1,2,8,112,188,0-90,freetdi,9,0.832
1,2,8,73,123,92,freetdi,8,0.092
1,2,9,128,215,0-139,freetdi,9,1.168
1,2,10,144,242,0-266,freetdi,9,1.228
1,2,9,130,218,0-276,freetdi,8,0.254
1,2,10,89,150,409,freetdi,8,0.12
1,2,9,87,147,358,freetdi,8,0.11
1,2,10,93,157,861,freetdi,8,0.113
1,2,10,93,157,197,freetdi,8,0.115
1,2,10,97,164,378,freetdi,8,0.111
1,2,8,108,181,0-116,freetdi,9,0.864
1,2,10,97,164,862,freetdi,8,0.118
1,2,9,79,133,345,freetdi,8,0.09
1,2,10,89,150,312,freetdi,8,0.093
1,2,10,150,252,0-799,freetdi,8,0.267
1,2,8,118,198,0-183,freetdi,8,0.239
1,2,9,79,133,296,freetdi,8,0.116
1,2,8,112,188,0-83,freetdi,9,0.918
1,2,8,77,130,242,freetdi,8,0.088
1,2,10,150,252,0-902,freetdi,8,0.316
1,2,8,73,123,5,freetdi,8,0.092
1,2,8,77,130,178,freetdi,8,0.098
1,2,10,132,222,0-71,freetdi,9,1.332
1,2,10,97,164,191,freetdi,8,0.12
1,2,10,97,164,303,freetdi,8,0.108
1,2,10,130,218,0-200,freetdi,9,1.254
1,2,10,116,194,0-96,freetdi,9,1.202
1,2,8,104,174,0-105,freetdi,9,0.901
1,2,9,79,133,41,freetdi,8,0.114
1,2,10,134,225,0-165,freetdi,9,1.335
1,2,10,150,252,0-531,freetdi,8,0.32
1,2,10,146,245,0-909,freetdi,8,0.28
1,2,6,57,96,30,freetdi,8,0.06
1,2,10,97,164,419,freetdi,8,0.112
1,2,6,70,117,0-12,freetdi,9,0.589
1,2,9,110,185,0-23,freetdi,9,1.119
1,2,10,108,182,0-6,freetdi,9,0.949
1,2,10,150,252,0-823,freetdi,8,0.254
1,2,9,128,215,0-202,freetdi,9,1.154
1,2,10,93,157,629,freetdi,8,0.079
1,2,10,93,157,156,freetdi,8,0.117
1,2,6,49,82,24,freetdi,8,0.06
1,2,10,97,164,198,freetdi,8,0.128
1,2,9,87,147,482,freetdi,8,0.087
1,2,10,97,164,642,freetdi,8,0.119
1,2,10,97,164,947,freetdi,8,0.116
1,2,9,79,133,248,freetdi,8,0.091
1,2,9,83,140,244,freetdi,8,0.107
1,2,10,146,245,0-844,freetdi,8,0.307
1,2,10,93,157,620,freetdi,8,0.09
1,2,9,87,147,342,freetdi,8,0.1
1,2,10,132,221,0-432,freetdi,9,1.18
1,2,10,146,245,0-796,freetdi,8,0.314
1,2,8,77,130,154,freetdi,8,0.095
1,2,9,87,147,18,freetdi,8,0.087
1,2,10,144,242,0-270,freetdi,9,1.259
1,2,10,144,242,0-331,freetdi,9,1.327
1,2,9,87,147,478,freetdi,8,0.108
1,2,8,73,123,125,freetdi,8,0.095
1,2,10,150,252,0-690,freetdi,8,0.322
1,2,9,134,225,0-335,freetdi,8,0.282
1,2,10,89,150,536,freetdi,8,0.123
1,2,9,59,98,256,freetdi,6,0.012
1,2,9,106,178,0-28,freetdi,9,1.027
1,2,10,132,222,0-102,freetdi,9,1.384
1,2,9,75,126,145,freetdi,8,0.103
1,2,10,142,238,0-601,freetdi,8,0.314
1,2,10,97,164,363,freetdi,8,0.119
1,2,10,140,235,0-261,freetdi,9,1.246
1,2,9,87,147,310,freetdi,8,0.098
1,2,8,77,130,79,freetdi,8,0.09
1,2,10,118,196,0-512,freetdi,7,0.077
1,2,10,77,129,320,freetdi,8,0.12
1,2,10,93,157,4,freetdi,8,0.105
1,2,10,93,157,853,freetdi,8,0.124
1,2,9,87,147,367,freetdi,8,0.112
1,2,10,97,164,222,freetdi,8,0.101
1,2,10,85,143,369,freetdi,8,0.132
1,2,8,69,116,57,freetdi,8,0.096
1,2,10,128,214,0-289,freetdi,9,1.186
1,2,10,120,202,0-19,freetdi,9,1.32
1,2,10,150,252,0-1018,freetdi,8,0.276
1,2,9,114,191,0-88,freetdi,9,1.013
1,2,8,65,109,209,freetdi,8,0.097
1,2,9,83,140,509,freetdi,8,0.108
1,2,8,77,130,19,freetdi,8,0.094
1,2,10,142,238,0-760,freetdi,8,0.31
1,2,6,53,89,44,freetdi,8,0.062
1,2,10,132,222,0-103,freetdi,9,1.129
1,2,10,144,242,0-506,freetdi,9,1.229
1,2,9,87,147,243,freetdi,8,0.101
1,2,10,146,245,0-701,freetdi,8,0.32
1,2,9,87,147,19,freetdi,8,0.095
1,2,8,69,116,41,freetdi,8,0.09
1,2,10,97,164,563,freetdi,8,0.125
1,2,9,83,140,197,freetdi,8,0.107
1,2,9,122,204,0-465,freetdi,8,0.283
1,2,7,98,164,0-84,freetdi,8,0.178
1,2,8,77,130,210,freetdi,8,0.098
1,2,7,63,106,77,freetdi,8,0.077
1,2,9,87,147,218,freetdi,8,0.11
1,2,10,97,164,150,freetdi,8,0.121
1,2,8,108,181,0-77,freetdi,9,0.886
1,2,7,96,161,0-59,freetdi,9,0.724
1,2,9,87,147,490,freetdi,8,0.116
1,2,10,97,164,239,freetdi,8,0.121
1,2,10,136,228,0-392,freetdi,9,1.282
1,2,8,114,191,0-205,freetdi,8,0.19
1,2,10,89,150,681,freetdi,8,0.123
1,2,9,112,187,0-160,freetdi,9,1.014
1,2,9,134,225,0-402,freetdi,8,0.281
1,2,10,93,157,972,freetdi,8,0.117
1,2,10,97,164,943,freetdi,8,0.118
1,2,10,146,245,0-677,freetdi,8,0.332
1,2,10,128,215,0-124,freetdi,9,1.253
1,2,9,87,147,31,freetdi,8,0.115
1,2,4,27,44,0,freetdi,5,0.008
1,2,10,93,157,85,freetdi,8,0.102
1,2,10,85,143,624,freetdi,8,0.104
1,2,10,97,164,366,freetdi,8,0.115
1,2,10,150,252,0-538,freetdi,8,0.296
1,2,8,98,163,0-192,freetdi,8,0.2
1,2,10,140,235,0-381,freetdi,9,1.212
1,2,9,87,147,242,freetdi,8,0.117
1,2,8,73,123,93,freetdi,8,0.086
1,2,10,142,238,0-937,freetdi,8,0.309
1,2,10,136,228,0-505,freetdi,9,1.263
1,2,10,97,164,450,freetdi,8,0.112
1,2,10,97,164,7,freetdi,8,0.118
1,2,10,77,129,193,freetdi,8,0.127
1,2,10,97,164,738,freetdi,8,0.122
1,2,10,112,187,0-64,freetdi,8,0.204
1,2,5,47,79,11,freetdi,8,0.057
1,2,7,67,113,27,freetdi,8,0.07
1,2,9,134,225,0-499,freetdi,8,0.281
1,2,10,97,164,162,freetdi,8,0.113
1,2,10,93,157,44,freetdi,8,0.122
1,2,9,87,147,203,freetdi,8,0.107
1,2,10,97,164,723,freetdi,8,0.12
1,2,10,97,164,551,freetdi,8,0.12
1,2,10,144,242,0-335,freetdi,9,1.301
1,2,9,130,218,0-460,freetdi,8,0.27
1,2,10,97,164,355,freetdi,8,0.112
1,2,9,122,205,0-127,freetdi,9,1.138
1,2,9,120,201,0-184,freetdi,9,1.12
1,2,9,130,218,0-469,freetdi,8,0.196
1,2,8,108,181,0-76,freetdi,9,0.848
1,2,10,81,136,737,freetdi,8,0.127
1,2,10,93,157,212,freetdi,8,0.122
1,2,10,85,143,913,freetdi,8,0.111
1,2,4,42,70,0-2,freetdi,8,0.044
1,2,9,83,140,60,freetdi,8,0.094
1,2,7,63,106,12,freetdi,8,0.063
1,2,9,87,147,383,freetdi,8,0.105
1,2,10,97,164,278,freetdi,8,0.101
1,2,9,122,204,0-400,freetdi,8,0.253
1,2,10,146,245,0-804,freetdi,8,0.32
1,2,9,128,215,0-167,freetdi,9,1.071
1,2,10,138,232,0-206,freetdi,9,1.381
1,2,10,150,252,0-950,freetdi,8,0.316
1,2,10,150,252,0-814,freetdi,8,0.313
1,2,8,118,198,0-227,freetdi,8,0.218
1,2,10,140,235,0-308,freetdi,9,1.217
1,2,10,85,143,656,freetdi,8,0.131
1,2,8,77,130,110,freetdi,8,0.097
1,2,9,83,140,477,freetdi,8,0.094
1,2,9,87,147,314,freetdi,8,0.118
1,2,6,74,124,0-11,freetdi,9,0.697
1,2,10,97,164,170,freetdi,8,0.116
1,2,10,150,252,0-935,freetdi,8,0.317
1,2,10,150,252,0-982,freetdi,8,0.3
1,2,9,75,126,464,freetdi,8,0.107
1,2,10,97,164,50,freetdi,8,0.126
1,2,9,118,198,0-84,freetdi,9,1.27
1,2,10,134,225,0-173,freetdi,9,1.421
1,2,9,118,198,0-101,freetdi,9,1.213
1,2,10,97,164,443,freetdi,8,0.128
1,2,10,138,232,0-250,freetdi,9,1.169
1,2,7,63,106,76,freetdi,8,0.075
1,2,10,150,252,0-810,freetdi,8,0.31
1,2,10,97,164,591,freetdi,8,0.131
1,2,10,97,164,250,freetdi,8,0.098
1,2,10,97,164,259,freetdi,8,0.109
1,2,10,97,164,827,freetdi,8,0.105
1,2,9,83,140,12,freetdi,8,0.102
1,2,6,82,137,0-45,freetdi,8,0.157
1,2,10,65,108,512,freetdi,6,0.014
1,2,10,122,203,0-768,freetdi,8,0.25
1,2,9,87,147,207,freetdi,8,0.107
1,2,10,85,143,432,freetdi,8,0.125
1,2,10,142,238,0-936,freetdi,8,0.308
1,2,9,87,147,195,freetdi,8,0.113
1,2,9,122,204,0-273,freetdi,8,0.272
1,2,10,146,245,0-853,freetdi,8,0.323
1,2,10,144,242,0-354,freetdi,9,1.282
1,2,10,93,157,237,freetdi,8,0.124
1,2,10,97,164,283,freetdi,8,0.115
1,2,6,53,89,21,freetdi,8,0.065
1,2,9,87,147,231,freetdi,8,0.111
1,2,9,87,147,366,freetdi,8,0.103
1,2,10,97,164,206,freetdi,8,0.117
1,2,9,124,208,0-133,freetdi,9,0.935
1,2,9,87,147,323,freetdi,8,0.098
1,2,9,79,133,249,freetdi,8,0.115
1,2,10,150,252,0-886,freetdi,8,0.293
1,2,10,130,218,0-136,freetdi,9,1.419
1,2,10,93,157,925,freetdi,8,0.118
1,2,9,134,225,0-274,freetdi,8,0.275
